,SUB_DIST,DISTRICT,mh_distric,mh_sub_dis,Blockcode,slno,DISTRICT LGD CODE,DISTRICT NAME,BLOCKNAME,September Delta Ranking across 500 blocks,June Delta Ranking across 500 blocks,Change in Delta rankingQoQ,September 2024 Score,June 2024 Score,March 2024 Score,Improvement in Score from June to Sept24,Improvement in Score from March to June24,1.Percentage of pregnant women registered for Antenatal care (ANC) within the first trimester  Sept24 Score ,1.Percentage of pregnant women registered for Antenatal care (ANC) within the first trimester  QoQ Change,2.Percentage of institutional deliveries against total reported deliveries  Sept24 Score ,2.Percentage of institutional deliveries against total reported deliveries  QoQ Change,3.Percentage of lowbirth weight babies (less than 2500g)  Sept24 Score ,3.Percentage of lowbirth weight babies (less than 2500g)  QoQ Change,4.Percentage of National Quality Assurance Standards (NQAS) certified facilities in Block  Sept24 Score ,4.Percentage of National Quality Assurance Standards (NQAS) certified facilities in Block  QoQ Change,5.Percentage of person screened for Hypertension against targeted population in the Block  Sept24 Score ,5.Percentage of person screened for Hypertension against targeted population in the Block  QoQ Change,6.Percentage of person screened for Diabetes against targeted population in the Block  Sept24 Score ,6.Percentage of person screened for Diabetes against targeted population in the Block  QoQ Change,7.Percentage of TB cases treated successfully against TB cases notified a year ago  Sept24 Score ,7.Percentage of TB cases treated successfully against TB cases notified a year ago  QoQ Change,1.Percentage of pregnant women taking Supplementary Nutrition under the ICDS programme regularly  Sept24 Score ,1.Percentage of pregnant women taking Supplementary Nutrition under the ICDS programme regularly  QoQ Change,2.Percentage of children from 6 months to 6 years taking Supplementary Nutrition under the ICDS programme regularly  Sept24 Score ,2.Percentage of children from 6 months to 6 years taking Supplementary Nutrition under the ICDS programme regularly  QoQ Change,3.Measurement efficiency of children enrolled at Anganwadi Centres during the reporting month  Sept24 Score ,3.Measurement efficiency of children enrolled at Anganwadi Centres during the reporting month  QoQ Change,4.Percentage of children under 5 years with Severe Acute Malnutrition (SAM)  Sept24 Score ,4.Percentage of children under 5 years with Severe Acute Malnutrition (SAM)  QoQ Change,5.Percentage of children under 5 years with Moderate Acute Malnutrition (MAM)  Sept24 Score ,5.Percentage of children under 5 years with Moderate Acute Malnutrition (MAM)  QoQ Change,6.Percentage of operational Anganwadis Centres with functional toilets  Sept24 Score ,6.Percentage of operational Anganwadis Centres with functional toilets  QoQ Change,7.Percentage of operational Anganwadis Centres with drinking water facilities  Sept24 Score ,7.Percentage of operational Anganwadis Centres with drinking water facilities  QoQ Change,healthdf1,wa_healthdf1,1.Transition Rate  Percentage of boys transitioned from Upper Primary to Secondary level  Sept24 Score ,1.Transition Rate  Percentage of boys transitioned from Upper Primary to Secondary level  QoQ Change,2.Transition Rate  Percentage of girls transitioned from Upper Primary to Secondary level  Sept24 Score ,2.Transition Rate  Percentage of girls transitioned from Upper Primary to Secondary level  QoQ Change,3.Transition Rate  Percentage of boys transitioned from Secondary to Higher Secondary Level  Sept24 Score ,3.Transition Rate  Percentage of boys transitioned from Secondary to Higher Secondary Level  QoQ Change,4.Transition Rate  Percentage of girls transitioned from Secondary to Higher Secondary Level  Sept24 Score ,4.Transition Rate  Percentage of girls transitioned from Secondary to Higher Secondary Level  QoQ Change,5.Percentage of elementary schools having PTR less than equal to 30  Sept24 Score ,5.Percentage of elementary schools having PTR less than equal to 30  QoQ Change,6.Percentage of schools having adequate no. of girls’ toilet facilities against the total number of schools  Sept24 Score ,6.Percentage of schools having adequate no. of girls’ toilet facilities against the total number of schools  QoQ Change,7.Percentage of schools having trained teachers for teaching child with special needs (CwSN)  Sept24 Score ,7.Percentage of schools having trained teachers for teaching child with special needs (CwSN)  QoQ Change,8.Percentage of boys with 60% and above marks in Class X board exam  Sept24 Score ,8.Percentage of boys with 60% and above marks in Class X board exam  QoQ Change,9.Percentage of girls with 60% and above marks in Class X board exam  Sept24 Score ,9.Percentage of girls with 60% and above marks in Class X board exam  QoQ Change,10.Percentage of boys with 60% and above marks in Class XII board exam  Sept24 Score ,10.Percentage of boys with 60% and above marks in Class XII board exam  QoQ Change,11.Percentage of girls with 60% and above marks in Class XII board exam  Sept24 Score ,11.Percentage of girls with 60% and above marks in Class XII board exam  QoQ Change,edu1,wa_edu1,1.Percentage of FPOs formed in the block against total sanctioned  Sept24 Score ,1.Percentage of FPOs formed in the block against total sanctioned  QoQ Change,2.Percentage of Soil Health Cards generated against soil sample collection target  Sept24 Score ,2.Percentage of Soil Health Cards generated against soil sample collection target  QoQ Change,3.Percentage of beneficiaries under PM Kisan with land details and AEPB Seeded  Sept24 Score ,3.Percentage of beneficiaries under PM Kisan with land details and AEPB Seeded  QoQ Change,4.Percentage of Animal Vaccinated with Bovine Vaccination (FMD)  Sept24 Score ,4.Percentage of Animal Vaccinated with Bovine Vaccination (FMD)  QoQ Change,5.Stage of Ground Water  Extraction (%)  Sept24 Score ,5.Stage of Ground Water  Extraction (%)  QoQ Change,agri1,wa_agri1,1.Percentage of Households (HHs) with functional tap water connections (FHTC) against total number of HHs in the block  Sept24 Score ,1.Percentage of Households (HHs) with functional tap water connections (FHTC) against total number of HHs in the block  QoQ Change,2.Percentage of villages declared open Defecation Free (ODF) plus  Sept24 Score ,2.Percentage of villages declared open Defecation Free (ODF) plus  QoQ Change,3.Percentage of Gram Panchayats with BharatNet  Sept24 Score ,3.Percentage of Gram Panchayats with BharatNet  QoQ Change,4.Percentage of Gram Panchayats with Live BharatNet connection  Sept24 Score ,4.Percentage of Gram Panchayats with Live BharatNet connection  QoQ Change,5.Percentage of Households (HHs) constructed under PMAYG against cumulative target  Sept24 Score ,5.Percentage of Households (HHs) constructed under PMAYG against cumulative target  QoQ Change,basicinf1,wa_basicinf1,1.Total number of eligible Households (HHs) added to SHGs  Sept24 Score ,1.Total number of eligible Households (HHs) added to SHGs  QoQ Change,2.Percentage of SHGs that have received Revolving Fund against total SHGs in the block  Sept24 Score ,2.Percentage of SHGs that have received Revolving Fund against total SHGs in the block  QoQ Change,3.No. of banking touch points (bank branchBCIPPB centre) located in the block  Sept24 Score ,3.No. of banking touch points (bank branchBCIPPB centre) located in the block  QoQ Change,4.Percentage of Gram Panchayats with atleast 250 beneficiaries digitally certified under PM Digital Saksharata Abhiyaan  Sept24 Score ,4.Percentage of Gram Panchayats with atleast 250 beneficiaries digitally certified under PM Digital Saksharata Abhiyaan  QoQ Change,social1,wa_social1,std_wa_healthdf1,std_wa_edu1,std_wa_agri1,std_wa_basicinf1,std_wa_social1,compositescore,comp_rank
0,Chikhaldara,Amravati,503,4002,4304,1,468,Amravati,Chikhaldara,224,28,-196,74.24,71.93,66.42,2.31,5.5,91.75,4.25,87.96,-6.14,20.73,8.9,0,0,42.32,35.38,42.4,35.58,79.69,-9.2,94.45,28.5,71.47,9.86,98.16,-1.84,1.11,0.08,7.26,1.06,60.73,0.14,83.81,7.16,781.84,234.552,92.48,0,98.76,0,82.91,0,81.14,0,87.92,0,95.65,0,26.57,0,48.05,0,53.52,0,71.71,0,72.28,0,810.99,243.297,100,0,95.07,31.47,100,2.18,60.55,25.45,66.03,0,421.65,84.33,88.97,0.57,97.37,4.61,96.3,0,30.77,3.85,79.36,-16.56,392.77,58.9155,8150,-12,90.78,0.07,230,1,39.62,0,8510.4,425.52,0.644028951763197,1.53301189531341,1.58423204120107,1.37620665422149,-1.00623331495919,0.826249245507994,1
1,Dharni,Amravati,503,4001,4307,2,468,Amravati,Dharni,264,139,-125,71.98,70.39,69.02,1.6,1.37,96.5,9.49,96.11,-0.73,14.25,-3.66,0,0,69.36,63.4,69.26,63.31,34.15,-58.08,89.37,22.14,60.93,12.3,97.91,-2.09,1.29,-0.37,7.68,0.35,75.64,9.12,95.3,21.94,807.75,242.325,69.99,0,67.63,0,91.95,0,74.24,0,72,0,88.56,0,32.34,0,48.61,0,52.67,0,50.28,0,56.9,0,705.17,211.551,100,0,100,14.8,100,0,55.1,12.8,51.27,0,406.37,81.274,92.17,0,98.66,6.04,100,0,41.94,-4.83,74.07,-18.31,406.84,61.026,11286,632,73.86,9.71,237,13,48.39,0,11645.25,582.2625,0.992520129159456,0.345319986321516,1.05456270757768,1.68147588999157,-0.564170837908499,0.701941575028344,2
24,Malegaon,Washim,523,4225,4613,25,499,Washim,Malegaon,210,142,-68,76.12,73.54,72.26,2.58,1.28,100,2.92,100,1.8,3.16,-1.47,0,0,19.78,13.63,20.75,14.45,58.38,-26.1,99.38,5.09,92.32,22.18,100,0,0,-0.11,0,-0.61,82.56,16.28,94.19,33.34,770.52,231.156,92.98,0,87.5,0,96.11,0,83.4,0,85.47,0,95.53,0,43.58,0,56.23,0,68.52,0,79.89,0,78.15,0,867.36,260.208,66.67,-33.33,100,96.47,100,0,31.67,0.41,64.91,0,363.25,72.65,94.06,3.34,100,0,97.59,0,0,0,53.84,-43.51,345.49,51.8235,17513,-92,99.13,2.5,161,0,65.06,0,17838.19,891.9095,0.491774218913886,2.16569185099166,-0.440158605631768,0.350397879011145,0.30912976550994,0.575367021758973,3
13,Navapur,Nandurbar,497,3955,4476,14,486,Nandurbar,Navapur,319,54,-265,67.94,67.12,63.39,0.82,3.73,91.05,2.27,100,0,22.29,5.44,0,0,25.8,13.23,26.02,13.29,0,0,72.94,12.36,47.94,9.42,99.08,-0.92,1.38,-0.14,7.23,-0.36,82.62,-0.29,98.29,45.87,674.64,202.392,91.51,0,92.11,0,57.84,0,63.93,0,82.54,0,92.9,0,12.72,0,40.53,0,64.77,0,36.1,0,61.16,0,696.11,208.833,100,0,100,0,100,0,62.28,22.37,31.72,0,394,78.8,63.9,0.02,82.28,3.17,100,0,5.26,0,81.64,-14.18,333.08,49.962,34099,17,90.29,-1.67,262,-6,23.21,0,34474.5,1723.725,-0.797817988293886,0.243633266462638,0.625766264061892,0.0811447719815266,2.65510753401023,0.56156676964448,4
25,Pusad,Yavatmal,510,4085,4628,26,500,Yavatmal,Pusad,120,125,5,72.1,67.65,65.92,4.45,1.73,99.77,0.34,100,0,0,0,0,0,71.68,70.96,80.68,79.83,92.86,0.27,75.06,18.08,50.89,12.33,94.55,-5.45,0.35,-0.51,2.4,-1.08,33.59,-4.63,56.37,-42.86,758.2,227.46,87.14,0,83.38,0,86.07,0,66.78,0,75.92,0,81.33,0,15.18,0,42.65,0,61.57,0,61.03,0,68.89,0,729.94,218.982,100,0,95.07,76.67,100,0.24,73.42,35.67,36.22,0,404.71,80.942,69.3,0.93,100,0,88.33,0,0,0,61.04,-29.01,318.67,47.8005,21400,-70,64.3,-1.17,393,5,27.5,0,21884.8,1094.24,0.326069421325236,0.6233310294677,0.997020096725926,-0.231501261241422,0.879764545565791,0.518936766368646,5
17,Dahanu,Palghar,517,4158,4591,18,665,Palghar,Dahanu,58,271,213,65.93,59.35,60.27,6.57,-0.91,97.43,1.85,100,0.2,32.19,3.13,1.67,1.67,19.32,14.27,19.73,14.58,87.5,1.79,77.62,17.4,48.11,0.71,99.26,-0.74,0.15,-0.15,1.56,-0.27,89.69,20.29,93.56,44.28,767.79,230.337,69.3,0,68.94,0,63.15,0,61.89,0,57.09,0,93.95,0,14.18,0,25.57,0,35.21,0,23.55,0,28.8,0,541.63,162.489,100,50,100,100,100,0,58.27,18.42,31.29,0,389.56,77.912,62.14,0.84,98.28,0,91.76,0,0,0,71.71,-26.11,323.89,48.5835,34516,-3915,80.22,0.87,472,5,21.18,0,35089.4,1754.47,0.455055542175493,-1.49020387302959,0.471857112145148,-0.118245723876829,2.74181797219339,0.412056205921522,6
3,Jiwati,Chandrapur,509,4076,4358,4,473,Chandrapur,Jiwati,49,352,303,73.84,66.74,69.28,7.1,-2.54,100,0,100,0.89,8.18,-2.53,0,0,100,89.95,100,89.41,82.5,27.95,85.88,16.89,57.5,5.83,98.02,-1.98,1.6,0.08,3.63,-0.91,78.53,20.86,95.09,11.65,910.93,273.279,74.47,0,84.72,0,83.7,0,73.29,0,91.78,0,91.28,0,16.78,0,37.72,0,43.41,0,40.14,0,49.82,0,687.11,206.133,100,0,74.93,68.06,100,0.33,80.41,48.38,32.11,0,387.45,77.49,82.79,0.86,96.3,0,97.14,0,0,0,72.68,-18.35,348.91,52.3365,5621,-468,94.55,2.29,48,0,22.86,0,5786.41,289.3205,2.3802978089644,0.14261996858958,0.398715600761291,0.424599782801741,-1.39035815884687,0.391175000454029,7
7,Hingoli,Hingoli,512,4112,4393,8,477,Hingoli,Hingoli,306,56,-250,70.97,69.96,66.35,1.01,3.61,99.56,3.14,100,1.87,17.98,11.88,0,0,61.87,48.19,60.68,46.93,89.47,3.76,80.85,9.04,70.58,23.28,97.43,-2.57,1.55,0.19,4.68,0.66,92.59,5.29,92.59,30.69,869.83,260.949,72.19,0,77.78,0,69.78,0,52.6,0,82.5,0,81.43,0,23.7,0,51.18,0,60.48,0,73.66,0,80.42,0,725.72,217.716,100,0,78.73,15.26,100,0,46.43,4.49,35.91,0,361.07,72.214,81.21,0.13,83.46,3.01,100,0,0,0,47.88,-31.56,312.55,46.8825,17721,-337,86.55,2.45,448,6,14.55,0,18270.1,913.505,1.82750014817759,0.575967016464999,-0.515726612653952,-0.364283615393015,0.370035775195558,0.378698542358237,8
19,Talasari,Palghar,517,4157,4598,20,665,Palghar,Talasari,41,190,149,67.89,60.38,59.97,7.51,0.41,98.38,-1.05,100,1.03,27.43,6.38,4.35,4.35,60.02,57.59,61.71,59.19,96.15,5.24,82.89,17,48.03,-1.24,98.92,-1.08,0.06,-0.05,0.91,-0.29,94.74,16.67,96.05,18.86,869.64,260.892,81.97,0,82.41,0,45.95,0,47.77,0,51.65,0,91.62,0,9.95,0,25.32,0,31.95,0,26.92,0,31.63,0,527.14,158.142,100,0,100,100,100,0,79.39,60.05,31.56,0,410.95,82.19,57.65,0.93,97.62,0,100,0,0,0,72.67,-24.69,327.94,49.191,16309,-2301,81.73,4.24,125,0,33.33,0,16549.06,827.453,1.82494463587711,-1.65283528260521,1.21332485077108,-0.0303750483353338,0.127342438830719,0.296480318907673,9
9,Partur,Jalna,514,4131,4418,10,479,Jalna,Partur,38,241,203,72.38,64.66,65.07,7.71,-0.41,99.84,3.45,100,0,0,0,0,0,6.84,5.79,6.69,5.64,66,-16.35,73.63,13.65,41.79,3.5,92.88,-7.12,0.69,-0.3,3.44,-0.39,60.23,11.11,70.76,42.69,622.79,186.837,74.94,0,71.58,0,70.34,0,63.57,0,76.54,0,74.85,0,13.17,0,59.91,0,69.62,0,72.76,0,74.33,0,721.61,216.483,100,0,100,100,100,1.38,83.95,49.03,44.73,0,428.68,85.736,100,0,100,34.74,100,0,2.47,0,65.17,-27.68,367.64,55.146,13499,-1945,87.35,0.75,335,1,16.05,0,13937.4,696.87,-1.49520384502859,0.529837610436304,1.82792153173591,0.830974536602285,-0.240942132620611,0.29051754022506,10
16,Paranda,Osmanabad,525,4236,4499,17,488,Osmanabad,Paranda,110,84,-26,70.23,65.57,62.93,4.66,2.64,100,3.29,100,0,6.25,-2.64,0,0,28.62,24.6,28.57,24.72,55.56,-44.44,77.52,22.28,56.98,26.2,95.6,-0.18,0.97,0.2,4.61,0.4,80.73,14.06,100,42.71,735.41,220.623,84.89,0,88.57,0,21.73,0,23.58,0,84.66,0,93.94,0,23.49,0,70.03,0,88.18,0,44.51,0,72.22,0,695.8,208.74,100,0,72.27,18.07,100,0,60.04,25.54,58.69,0,391,78.2,88.51,0.64,95.74,37.23,100,0,20.83,4.16,75.84,-12.13,380.92,57.138,11687,-889,94.49,1.98,324,2,34.72,0,12140.21,607.0105,0.0195424459157139,0.240153919535899,0.521773593847875,1.119103566526,-0.494373800206214,0.281239945123855,11
21,Akkalkot,Solapur,526,4254,4578,22,496,Solapur,Akkalkot,181,310,129,68.59,65.48,67.19,3.11,-1.71,91.99,28.23,100,0,9.58,-15.26,0,0,27.85,17.91,28.26,18.18,92,5.04,75.29,12.49,50.93,6.03,98.9,-1.1,0.67,-0.25,2.95,-0.32,70.08,6.74,96.23,22.38,744.73,223.419,91.61,0,91.45,0,33.44,0,28.67,0,83.84,0,88.96,0,25.68,0,47.31,0,65.44,0,51.51,0,70.55,0,678.46,203.538,100,0,100,58.67,100,0,12.28,-13,56.31,0,368.59,73.718,100,0,100,0,95.65,0,0,0,64.62,-25.55,360.27,54.0405,15886,-549,83.05,-1.22,315,3,5.13,0,16289.18,814.459,0.144897049286349,0.0455349656338067,-0.255051652650821,0.671071603579859,0.0906953276337131,0.139429458696582,12
